Long,Lat,STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,HOURS,WKS_OPEN,YR_SUB,LONGITUD,LATITUDE,LOCALE,REAPLOCALE,Data_Year,FID_L0USA_Counties_Generalized,GlobalID
-82.80122199999994,27.96710100000007,FL,FL0127,25,FL0127-025,CLEARWATER PUBLIC LIBRARY SYSTEM,100 NORTH OSCEOLA AVENUE,CLEARWATER,33755,4029,PINELLAS,7275624970.0,BR,90000,2648,52,2017,-82.801222,27.967101,12,2,2017,121,{5c91bbbc-f71c-43a9-9b77-8f2905b9261e}
-82.74409599999996,27.967907000000025,FL,FL0127,23,FL0127-023,EAST BRANCH LIBRARY,2251 DREW STREET,CLEARWATER,33765,3306,PINELLAS,7275624970.0,BR,15000,2254,52,2017,-82.744096,27.967907,12,2,2017,121,{89d5d19e-5e73-4ed3-9a2d-568faba2ee10}
-82.79172099999994,27.97449800000004,FL,FL0127,24,FL0127-024,NORTH GREENWOOD BRANCH LIBRARY,905 N. MARTIN LUTHER KING JR. AVE.,CLEARWATER,33755,3351,PINELLAS,7275624970.0,BR,8000,2011,52,2017,-82.791721,27.974498,12,2,2017,121,{8cd2abbb-311d-43bf-b011-1c83fc75e9c4}
-81.75381999999996,27.977193000000057,FL,FL8001,3,FL8001-003,EAGLE LAKE PUBLIC LIBRARY,75 NORTH SEVENTH STREET,EAGLE LAKE,33839,3221,POLK,8632932914.0,BR,3300,2080,52,2017,-81.75382,27.977193,22,4,2017,122,{1d51b0a3-b1c1-4705-b76b-d217ca08d76f}
-81.95773199999996,27.97870800000004,FL,FL8001,45,FL8001-045,EXPRESS LIBRARY - SOUTH LAKELAND,4740 S. FLORIDA AVENUE,LAKELAND,33813,2181,POLK,8638384507.0,BR,4525,2416,52,2017,-81.957732,27.978708,12,2,2017,122,{02408cc7-dfda-4b87-9671-3c1e71b4dd92}
-82.43029899999993,27.981439000000023,FL,FL0035,4,FL0035-004,"C. BLYTHE ANDREWS, JR. BRANCH",2607 E. MARTIN LUTHER KING DR.,TAMPA,33610,7770,HILLSBOROUGH,8132733652.0,BR,8000,1388,28,2017,-82.430299,27.981439,11,1,2017,100,{553e80d4-cd62-4bfe-8878-640021c1659f}
-82.82552399999997,27.984831000000042,FL,FL0127,22,FL0127-022,BEACH BRANCH LIBRARY,69 BAY ESPLANADE,CLEARWATER,33767,1604,PINELLAS,7275624970.0,BR,1670,1372,52,2017,-82.825524,27.984831,12,2,2017,-1,{3834451c-d91a-4f96-bd54-7db09b3d3f45}
-82.45522899999997,27.988395000000025,FL,FL0035,15,FL0035-015,SEMINOLE HEIGHTS BRANCH LIBRARY,4711 CENTRAL AVE.,TAMPA,33603,3905,HILLSBOROUGH,8132733652.0,BR,22000,2510,52,2017,-82.455229,27.988395,11,1,2017,100,{c38f33de-5ca2-4792-a747-5afb77cd735d}
-82.68848999999994,27.991636000000028,FL,FL0127,9,FL0127-009,SAFETY HARBOR LIBRARY,101 SECOND ST NORTH,SAFETY HARBOR,34695,3609,PINELLAS,7277241525.0,BR,24400,3072,52,2017,-82.68849,27.991636,21,3,2017,121,{fca9467e-7870-43d8-9007-05c32895babf}
-80.67197199999998,27.99689600000005,FL,FL0011,16,FL0011-016,FRANKLIN T. DEGROODT MEMORIAL LIBRARY,6475 MINTON RD. SW,PALM BAY,32908,3466,BREVARD,3219526317.0,BR,22500,3016,52,2017,-80.671972,27.996896,12,2,2017,78,{4e764fd1-da80-480f-ad79-da576f3d4ec8}
-82.56557099999998,27.999191000000053,FL,FL0035,19,FL0035-019,TOWN `N COUNTRY REGIONAL,"7606 PAULA DR, STE 120",TAMPA,33615,4116,HILLSBOROUGH,8132733652.0,BR,28000,3232,52,2017,-82.565571,27.999191,21,3,2017,100,{01f350ff-2da7-4fc5-9329-e3298c6223f6}
-82.27773099999996,28.001273000000026,FL,FL0035,6,FL0035-006,SEFFNER/MANGO BRANCH LIBRARY,410 N KINGSWAY RD,SEFFNER,33584,3602,HILLSBOROUGH,8132733652.0,BR,15000,2502,52,2017,-82.277731,28.001273,21,3,2017,100,{26a184b8-3bab-475a-96c4-23fffa13ccd9}
-82.78786299999996,28.00176700000003,FL,FL0127,2,FL0127-002,DUNEDIN PUBLIC LIBRARY,223 DOUGLAS AVENUE,DUNEDIN,34698,7911,PINELLAS,7272983080.0,BR,38561,2916,51,2017,-82.787863,28.001767,21,3,2017,121,{e12bd1a5-bf1a-4759-8587-d9c74699c9cf}
-82.49709199999995,28.007137000000057,FL,FL0035,9,FL0035-009,EGYPT LAKE PARTNERSHIP LIBRARY,3403 WEST LAMBRIGHT STREET,TAMPA,33614,4760,HILLSBOROUGH,8132733652.0,BR,7550,1190,52,2017,-82.497092,28.007137,21,3,2017,100,{5bdaf2dc-1f16-493a-ab18-0706084ad7f2}
-82.12599999999998,28.018173000000047,FL,FL0035,48,FL0137-001,BRUTON MEMORIAL LIBRARY,302 MCLENDON STREET,PLANT CITY,33563,3212,HILLSBOROUGH,8137579215.0,BR,20000,3145,52,2017,-82.126,28.018173,21,3,2017,100,{1efbcad7-fc2d-4eab-95a3-2638f5fb9809}
-80.60289699999998,28.018805000000043,FL,FL0011,9,FL0011-009,PALM BAY PUBLIC LIBRARY,1520 PORT MALABAR BLVD. NE,PALM BAY,32905,5440,BREVARD,3219524519.0,BR,8500,2080,52,2017,-80.602897,28.018805,12,2,2017,78,{6fd1dba4-dcc8-40b5-81e2-d5a48f1a58be}
-82.72729799999996,28.022268000000054,FL,FL0127,21,FL0127-021,COUNTRYSIDE BRANCH LIBRARY,2642 SABAL SPRINGS DRIVE,CLEARWATER,33761,3100,PINELLAS,7275624970.0,BR,22471,2512,52,2017,-82.727298,28.022268,12,2,2017,121,{75fa6c87-95ce-44a7-b2e9-387384537289}
-81.61921299999995,28.022298000000035,FL,FL8001,24,FL8001-024,DUNDEE PUBLIC LIBRARY,202 E. MAIN ST.,DUNDEE,33838,4217,POLK,8634399424.0,BR,4056,2639,52,2017,-81.619213,28.022298,22,4,2017,122,{db7440a5-b8be-4340-857f-0d2e3b929561}
-81.73074999999994,28.02311000000003,FL,FL8001,12,FL8001-012,WINTER HAVEN PUBLIC LIBRARY/KATHRYN L. SMITH MEMORIAL LIBRAR,325 AVENUE A NW,WINTER HAVEN,33881,4604,POLK,8632915880.0,BR,31500,2600,52,2017,-81.73075,28.02311,13,2,2017,122,{17a59625-70e0-4aac-8963-5b3374c9cdee}
-82.44638499999996,28.025903000000028,FL,FL0035,45,FL0035-045,NORMA & JOSEPH ROBINSON @ SULPHUR SPRINGS,8412 N 13TH STREET,TAMPA,33604,1842,HILLSBOROUGH,8132733652.0,BR,9500,1198,52,2017,-82.446385,28.025903,11,1,2017,100,{8cc322aa-a265-4db0-93b9-24ebc1359407}
-82.46782099999996,28.03247300000004,FL,FL0035,8,FL0035-008,NORTH TAMPA BRANCH LIBRARY,8916 NORTH BLVD.,TAMPA,33604,1209,HILLSBOROUGH,8132733652.0,BR,24000,2883,52,2017,-82.467821,28.032473,11,1,2017,100,{3590f16e-2e6d-4da4-8c8c-a5add0b8bb69}
-82.39100599999995,28.032591000000025,FL,FL0035,47,FL0138-001,TEMPLE TERRACE LIBRARY,202 BULLARD PKWY,TEMPLE TERRACE,33617,5512,HILLSBOROUGH,8135066770.0,BR,20000,2598,52,2017,-82.391006,28.032591,21,3,2017,100,{4d6b7503-4d33-4236-aa55-09e885fb0919}
-82.66071099999994,28.033605000000023,FL,FL0127,6,FL0127-006,OLDSMAR PUBLIC LIBRARY,400 ST. PETERSBURG DR. EAST,OLDSMAR,34677,3714,PINELLAS,8137491178.0,BR,19800,3020,52,2017,-82.660711,28.033605,21,3,2017,121,{5193451d-9b5f-48a4-b840-9027582d0d18}
-82.77176899999995,28.03629200000006,FL,FL0127,43,FL0127-043,FRIENDS BRANCH DUNEDIN PUBLIC LIBRARY,1920 PINEHURST,DUNEDIN,34698,3111,PINELLAS,7278124548.0,BR,561,760,50,2017,-82.771769,28.036292,21,3,2017,121,{ce865bfd-83dd-4215-b2fc-f5adddd60de3}
-81.95016599999997,28.037573000000066,FL,FL8001,8,FL8001-008,LAKELAND PUBLIC LIBRARY,100 LAKE MORTON DRIVE,LAKELAND,33801,5347,POLK,8638344280.0,BR,39174,2884,52,2017,-81.950166,28.037573,12,2,2017,122,{38f3af53-e743-4496-84a8-28bb9f4c08cf}
-81.95016599999997,28.037573000000066,FL,FL8001,28,FL8001-028,COOPERATIVE BOOKMOBILE,100 LAKE MORTON DRIVE,LAKELAND,33801,5347,POLK,8638344280.0,BS,-4,-1,-1,2017,-81.950166,28.037573,12,2,2017,122,{ac6a2d1b-198f-4e83-af8c-762914166b34}
-82.29608199999996,28.05797300000006,FL,FL0035,18,FL0035-018,THONOTOSASSA BRANCH LIBRARY,10715 MAIN ST.,THONOTOSASSA,33592,2835,HILLSBOROUGH,8132733652.0,BR,8000,2408,52,2017,-82.296082,28.057973,21,3,2017,100,{9c0025c8-a153-4cde-8fd2-d5563abbfa26}
-80.66873499999997,28.061000000000035,FL,FL0011,5,FL0011-005,WEST MELBOURNE PUBLIC LIBRARY,2755 WINGATE BLVD.,MELBOURNE,32904,6632,BREVARD,3219524508.0,BR,16500,2496,52,2017,-80.668735,28.061,21,4,2017,78,{5b5f46b4-d3e1-43c6-864f-57453bfdfd7b}
-82.62369799999999,28.061627000000044,FL,FL0035,40,FL0035-040,MAUREEN B. GAUZZA PUBLIC LIBRARY,11211 COUNTRYWAY BOULEVARD,TAMPA,33626,2624,HILLSBOROUGH,8132733652.0,BR,26000,3232,52,2017,-82.623698,28.061627,21,3,2017,100,{294d688e-29b0-4f00-b510-c48be983d56e}
-81.78452299999998,28.062338000000068,FL,FL8001,1,FL8001-001,AUBURNDALE PUBLIC LIBRARY,100 W BRIDGERS AVENUE,AUBURNDALE,33823,3510,POLK,8639655548.0,BR,12421,2558,52,2017,-81.784523,28.062338,22,4,2017,122,{ed554bb2-6fc9-46bc-a988-0495a5cb3ec1}
-80.60522499999996,28.063836000000038,FL,FL0011,14,FL0011-014,DR. MARTIN LUTHER KING JR. LIBRARY,955 EAST UNIVERSITY BLVD.,MELBOURNE,32901,7127,BREVARD,3219524511.0,BR,9000,2080,52,2017,-80.605225,28.063836,13,2,2017,78,{d8c8f763-b216-4b47-8b2d-65ccb111a305}
-81.95744899999994,28.068029000000024,FL,FL8001,22,FL8001-022,LARRY R. JACKSON BRANCH LIBRARY,1700 N FLORIDA AVE.,LAKELAND,33805,3160,POLK,8638344288.0,BR,13144,3430,52,2017,-81.957449,28.068029,12,2,2017,122,{20da5666-4e96-43af-9355-4bf0f63622fe}
-80.56033399999995,28.068426000000045,FL,FL0011,21,FL0011-021,MELBOURNE BEACH LIBRARY,324 OCEAN AVENUE,MELBOURNE BEACH,32951,2520,BREVARD,3219565642.0,BR,15000,2288,52,2017,-80.560334,28.068426,21,4,2017,-1,{eb6c3471-da28-4794-9c1c-130bede989f4}
-82.74275899999998,28.078902000000028,FL,FL0127,7,FL0127-007,PALM HARBOR LIBRARY,2330 NEBRASKA AVE,PALM HARBOR,34683,3933,PINELLAS,7277843332.0,BR,26190,2288,52,2017,-82.742759,28.078902,21,3,2017,121,{121127f9-4921-493d-9e5b-e2012c09524d}
-80.61226899999997,28.081897000000026,FL,FL0011,11,FL0011-011,MELBOURNE PUBLIC LIBRARY,540 EAST FEE AVENUE,MELBOURNE,32901,4608,BREVARD,3219524514.0,BR,25738,3016,52,2017,-80.612269,28.081897,13,2,2017,78,{719d1b7a-98f7-48e2-9ace-0d4d73a4a6d5}
-82.49344499999995,28.086893000000032,FL,FL0035,32,FL0035-032,JIMMIE B. KEEL REGIONAL LIBRARY,2902 W. BEARSS AVENUE,TAMPA,33618,1828,HILLSBOROUGH,8132733652.0,BR,35000,3232,52,2017,-82.493445,28.086893,21,3,2017,100,{3056ede0-4ebe-4c89-a868-54be971cc32b}
-81.72815499999996,28.093680000000063,FL,FL8001,6,FL8001-006,LAKE ALFRED PUBLIC LIBRARY,245 N. SEMINOLE AVE.,LAKE ALFRED,33850,2119,POLK,8632915378.0,BR,6000,2652,52,2017,-81.728155,28.09368,22,4,2017,122,{637a04d1-be84-40bf-8b9c-ee3abfec0db1}
-81.62664099999995,28.10836800000004,FL,FL8001,5,FL8001-005,HAINES CITY PUBLIC LIBRARY,111 N. 6TH STREET,HAINES CITY,33844,4207,POLK,8634213633.0,BR,22000,2444,52,2017,-81.626641,28.108368,22,4,2017,122,{23b2aafd-b956-4407-8282-46c2ef77fd32}
-82.69456199999996,28.111492000000055,FL,FL0127,26,FL0127-026,EAST LAKE COMMUNITY LIBRARY,4125 EAST LAKE ROAD,PALM HARBOR,34685,4128,PINELLAS,7277732665.0,BR,6484,2964,52,2017,-82.694562,28.111492,21,3,2017,121,{152b2f32-9786-483f-b28f-d495579566d2}
-80.62664799999999,28.13191400000005,FL,FL0011,4,FL0011-004,EAU GALLIE PUBLIC LIBRARY,1521 PINEAPPLE AVENUE,MELBOURNE,32935,6540,BREVARD,3212554304.0,BR,18964,2652,52,2017,-80.626648,28.131914,13,2,2017,78,{80142395-364e-4ddb-b6bd-57fb7bca11ee}
-82.57588399999997,28.136048000000073,FL,FL0035,24,FL0035-024,AUSTIN DAVIS LIBRARY,17808 WAYNE ROAD,ODESSA,33556,4720,HILLSBOROUGH,8132733652.0,BR,10325,2510,52,2017,-82.575884,28.136048,41,8,2017,100,{907d2e1c-353c-4164-830e-a7e5c7e3ea01}
-82.32788099999993,28.141980000000046,FL,FL0035,27,FL0035-027,NEW TAMPA REGIONAL LIBRARY,10001 CROSS CREEK BLVD,TAMPA,33647,2581,HILLSBOROUGH,8132733652.0,BR,25000,3236,52,2017,-82.327881,28.14198,21,3,2017,100,{834e7b6a-60d5-4d32-aaac-cbd71b74f503}
-82.75583699999999,28.144993000000056,FL,FL0127,18,FL0067-003,TARPON SPRINGS LIBRARY,138 E LEMON STREET,TARPON SPRINGS,34689,3620,PINELLAS,7279434922.0,BR,20000,2789,52,2017,-82.755837,28.144993,21,3,2017,121,{65846ca9-bd63-4776-9a16-6ba2f8dd5946}
-81.45349999999996,28.150735000000054,FL,FL0109,6,FL0109-006,POINCIANA BRANCH LIBRARY,101 N. DOVERPLUM AVENUE,KISSIMMEE,34758,3309,OSCEOLA,4077428888.0,BR,11864,3744,52,2017,-81.4535,28.150735,31,4,2017,119,{597a99a8-c6ed-4043-bcd4-8360ad84440e}
-82.46227599999997,28.150983000000053,FL,FL0035,7,FL0035-007,LUTZ BRANCH LIBRARY,101 W. LUTZ-LAKE FERN ROAD,LUTZ,33548,7220,HILLSBOROUGH,8132733652.0,BR,12000,2510,52,2017,-82.462276,28.150983,21,3,2017,100,{8e3a3953-ae18-4ec1-959c-44c31503d677}
-80.59696599999995,28.16122800000005,FL,FL0011,12,FL0011-012,SATELLITE BEACH PUBLIC LIBRARY,751 JAMAICA BOULEVARD,SATELLITE BEACH,32937,3465,BREVARD,3217794004.0,BR,20000,2650,52,2017,-80.596966,28.161228,21,4,2017,-1,{f5e6f8fb-56a9-46fe-898e-6aa585027ed4}
-81.82363299999997,28.180310000000077,FL,FL8001,11,FL8001-011,POLK CITY MUNICIPAL LIBRARY,215 S. BOUGAINVILLEA STREET,POLK CITY,33868,9200,POLK,8639844340.0,BR,1850,2104,52,2017,-81.823633,28.18031,22,4,2017,122,{cdfa139a-5df3-4f6d-b034-8c227bc281fe}
-82.73699499999998,28.18797200000006,FL,FL0065,9,FL0065-009,SOUTH HOLIDAY BRANCH LIBRARY,4649 MILE STRETCH DRIVE,HOLIDAY,34690,4351,PASCO,7278343331.0,BR,8504,-1,52,2017,-82.736995,28.187972,21,3,2017,120,{3a2c6a43-b13b-4ad0-81c3-77bb167fe711}
-82.43405899999993,28.19821500000006,FL,FL0065,6,FL0065-006,LAND O`LAKES BRANCH LIBRARY,2818 COLLIER PKWY.,LAND O`LAKES,34639,4759,PASCO,8139291214.0,BR,19094,-1,52,2017,-82.434059,28.198215,21,3,2017,120,{bd648222-23e1-4178-8f42-ffde92b011ec}
-82.71904099999995,28.20981900000004,FL,FL0065,3,FL0065-003,CENTENNIAL PARK BRANCH LIBRARY,5740 MOOG ROAD,HOLIDAY,34690,2354,PASCO,7278343204.0,BR,9985,-1,52,2017,-82.719041,28.209819,21,3,2017,120,{0afe37a0-f8e4-4b22-875c-8788392563c3}
-80.68018299999994,28.21533100000005,FL,FL0011,19,FL0011-019,SUNTREE/VIERA PUBLIC LIBRARY,902 JORDAN BLASS DRIVE,MELBOURNE,32940,1829,BREVARD,3212554404.0,BR,15000,2808,52,2017,-80.680183,28.215331,21,4,2017,78,{248f196a-0027-430f-9df1-59eb8e46e803}
-82.25281199999995,28.218836000000067,FL,FL0065,7,FL0065-007,NEW RIVER BRANCH LIBRARY,34043 STATE ROAD 54,ZEPHYRHILLS,33543,9112,PASCO,8137886375.0,BR,10980,-1,52,2017,-82.252812,28.218836,41,8,2017,120,{bea18855-9511-4ff5-916e-187abae0362f}
-82.71936899999997,28.219277000000034,FL,FL0064,3,FL0064-003,AVERY BRANCH AT CARES ELFERS CENTER,4136 BARKER DR,NEW PORT RICHEY,34652,6066,PASCO,7278531279.0,BR,462,305,51,2017,-82.719369,28.219277,21,3,2017,120,{ebc03407-738b-47f3-836d-f17e60240f2e}
-82.18055499999997,28.23545900000005,FL,FL0065,10,FL0065-010,ZEPHYRHILLS LIBRARY,5347 8TH STREET,ZEPHYRHILLS,33542,4312,PASCO,8137800064.0,BR,8463,2139,52,2017,-82.180555,28.235459,23,3,2017,120,{95c0add6-6394-4461-b531-384467942e75}
-81.27839799999998,28.246033000000068,FL,FL0109,7,FL0109-007,VETERANS MEMORIAL LIBRARY-ST. CLOUD BRANCH,810 13TH STREET,ST. CLOUD,34769,4401,OSCEOLA,4077428888.0,BR,15058,3744,52,2017,-81.278398,28.246033,21,4,2017,119,{10113a3c-72a4-4ba1-9862-3b739c398da5}
-82.71629299999995,28.250225000000057,FL,FL0064,2,FL0064-002,NEW PORT RICHEY PUBLIC LIBRARY,5939 MAIN STREET,NEW PORT RICHEY,34652,2715,PASCO,7278531279.0,CE,15692,2448,51,2017,-82.716293,28.250225,21,3,2017,120,{6287faff-5953-4f83-8b27-76179d8917c6}
-81.40413499999994,28.29232600000006,FL,FL0109,2,FL0109-002,HART MEMORIAL CENTRAL LIBRARY & RAY SHANKS LAW LIBRARY,211 E. DAKIN AVENUE,KISSIMMEE,34741,5725,OSCEOLA,4077428888.0,CE,43500,3744,52,2017,-81.404135,28.292326,13,2,2017,119,{f8c27143-5a13-4771-aa68-e91b63d4f928}
-82.67292299999997,28.297780000000046,FL,FL0065,8,FL0065-008,REGENCY PARK BRANCH LIBRARY,9701 LITTLE ROAD,NEW PORT RICHEY,34654,3420,PASCO,7278613049.0,BR,19256,-1,52,2017,-82.672923,28.29778,21,3,2017,120,{cc72c504-bad3-435d-97d1-3b96ee035951}
-81.54706899999996,28.326037000000042,FL,FL0109,13,FL0109-013,WEST OSCEOLA BRANCH LIBRARY,305 CAMPUS STREET,CELEBRATION,34747,4982,OSCEOLA,4077428888.0,BR,10237,3744,52,2017,-81.547069,28.326037,21,4,2017,119,{a70f68fe-3fb0-4aa8-83c3-716d57662d2e}
-80.61093999999997,28.326473000000078,FL,FL0011,13,FL0011-013,COCOA BEACH PUBLIC LIBRARY,550 N. BREVARD AVENUE,COCOA BEACH,32931,4326,BREVARD,3218681104.0,BR,25938,3016,52,2017,-80.61094,28.326473,21,4,2017,-1,{228efcb1-9479-426d-b49e-55e6c7bfe1b7}
-81.35177799999997,28.330152000000055,FL,FL0109,3,FL0109-003,BUENAVENTURA LAKES BRANCH LIBRARY,405 BUENAVENTURA BLVD,KISSIMMEE,34743,5303,OSCEOLA,4077428888.0,BR,12162,3744,52,2017,-81.351778,28.330152,21,4,2017,119,{3d317784-aac8-4707-998e-38395596604a}
-82.68255999999997,28.35431600000004,FL,FL0065,4,FL0065-004,HUDSON BRANCH LIBRARY,8012 LIBRARY ROAD,HUDSON,34667,6988,PASCO,7278613040.0,BR,34318,-1,52,2017,-82.68256,28.354316,21,3,2017,120,{f3e38722-0142-48f1-b18d-978cafb70fa8}
-81.67848099999998,28.35604100000006,FL,FL0039,15,FL0039-015,CAGAN CROSSINGS COMMUNITY LIBRARY,16729 CAGAN OAKS,CLERMONT,34714,6503,LAKE,3522431840.0,BR,18000,2392,52,2017,-81.678481,28.356041,31,4,2017,106,{d51b60cf-47a8-465a-8d72-2b9d63fc2431}
-80.73033899999996,28.35999300000003,FL,FL0011,6,FL0011-006,CENTRAL BREVARD LIBRARY AND REFERENCE CENTER,308 FORREST AVENUE,COCOA,32922,7723,BREVARD,3216331792.0,CE,97000,3016,52,2017,-80.730339,28.359993,21,4,2017,78,{31bc1fa6-9bd1-4a41-aa30-d3b66bda75d8}
-80.73033899999996,28.35999300000003,FL,FL0011,22,FL0011-022,NEGRONI-HENDRICK MOBILE LIBRARY,308 FORREST AVENUE,COCOA,32922,7723,BREVARD,3216337119.0,BS,-4,2080,52,2017,-80.730339,28.359993,21,4,2017,78,{5b3697ae-9998-4923-aad1-02cad19bf158}
-82.18683499999997,28.364877000000035,FL,FL0065,5,FL0065-005,HUGH EMBRY BRANCH LIBRARY,14215 FOURTH STREET,DADE CITY,33523,3807,PASCO,3525673576.0,BR,7223,-1,52,2017,-82.186835,28.364877,23,3,2017,120,{54bc1468-a01b-42bc-ac6b-7126428c7129}
-80.70230799999996,28.378229000000033,FL,FL0011,7,FL0011-007,MERRITT ISLAND PUBLIC LIBRARY,1195 N. COURTENAY PARKWAY,MERRITT ISLAND,32953,4511,BREVARD,3214551369.0,BR,25000,2652,52,2017,-80.702308,28.378229,21,4,2017,78,{f2583212-599a-421f-adcb-01d1b5e3a31e}
-81.40097699999995,28.378473000000042,FL,FL0005,12,FL0005-012,SOUTH CREEK BRANCH,1702 DEERFIELD BLVD.,ORLANDO,32837,6338,ORANGE,4078357323.0,BR,12000,3276,52,2017,-81.400977,28.378473,21,4,2017,118,{2084b1ab-e1c4-4aab-ab42-166d3c719037}
-80.60403599999995,28.38466600000004,FL,FL0011,2,FL0011-002,CAPE CANAVERAL PUBLIC LIBRARY,201 POLK AVENUE,CAPE CANAVERAL,32920,3009,BREVARD,3218681101.0,BR,15000,2288,52,2017,-80.604036,28.384666,21,4,2017,-1,{a28dddcf-ae72-4bb7-9dc0-d441a5715955}
-82.56823199999997,28.45567600000004,FL,FL0106,4,FL0106-004,SPRING HILL BRANCH,9220 SPRING HILL DR.,SPRING HILL,34608,6300,HERNANDO,3527544043.0,BR,10055,2045,52,2017,-82.568232,28.455676,22,3,2017,98,{f9dae546-69eb-41f1-b54f-8e423e13e497}
-81.48982199999995,28.45693600000004,FL,FL0005,9,FL0005-009,SOUTHWEST BRANCH,7255 DELLA DRIVE,ORLANDO,32819,5138,ORANGE,4078357323.0,BR,15553,3016,52,2017,-81.489822,28.456936,21,4,2017,118,{654f60d4-ce08-4795-9398-21e66d283602}
-80.78034599999995,28.471876000000066,FL,FL0011,10,FL0011-010,PORT ST. JOHN PUBLIC LIBRARY,6500 CAROLE AVENUE,COCOA,32927,8475,BREVARD,3216331867.0,BR,15900,2288,52,2017,-80.780346,28.471876,21,4,2017,78,{a7c9d574-69ef-49a2-95c6-f32df16ab742}
-81.30998499999998,28.482048000000077,FL,FL0005,8,FL0005-008,SOUTHEAST BRANCH,5575 SOUTH SEMORAN BLVD.,ORLANDO,32822,1747,ORANGE,4078357323.0,BR,13310,3016,52,2017,-81.309985,28.482048,11,2,2017,118,{fdf754d5-7784-4ad7-9657-83fe856961a1}
-81.53483299999994,28.495266000000072,FL,FL0005,13,FL0005-013,WINDERMERE BRANCH,530 MAIN STREET,WINDERMERE,34786,3545,ORANGE,4078357323.0,BR,6400,2808,52,2017,-81.534833,28.495266,21,4,2017,118,{dc5c9cd8-5efd-4653-8ba0-a9824d5ca8a7}
-81.39695799999998,28.496298000000024,FL,FL0005,7,FL0005-007,SOUTH TRAIL BRANCH,4600 SOUTH ORANGE BLOSSOM TRAIL,ORLANDO,32839,1706,ORANGE,4078357323.0,BR,12750,2808,52,2017,-81.396958,28.496298,21,4,2017,118,{afa460d7-b178-4604-bccb-0fdb1650e133}
-82.56392399999999,28.522407000000044,FL,FL0106,3,FL0106-003,WEST HERNANDO BRANCH LIBRARY,6335 BLACKBIRD AVE.,BROOKSVILLE,34613,6376,HERNANDO,3527544043.0,BR,13076,2084,52,2017,-82.563924,28.522407,22,3,2017,98,{57aaacff-260b-4000-a0a5-c30402abe1cb}
-82.23374499999994,28.527570000000026,FL,FL0106,6,FL0106-006,EAST HERNANDO BRANCH LIBRARY,6457 WINDMERE RD.,BROOKSVILLE,34602,7546,HERNANDO,3527544043.0,BR,8033,2045,52,2017,-82.233745,28.52757,41,8,2017,98,{5d21e6bd-1317-4e4a-a390-53a2261fdbad}
-81.44787199999996,28.527787000000046,FL,FL0005,10,FL0005-010,WASHINGTON PARK BRANCH,"5151 RALEIGH STREET, SUITE A",ORLANDO,32811,3926,ORANGE,4078357323.0,BR,5600,2808,52,2017,-81.447872,28.527787,11,2,2017,118,{6d715850-9a4d-491b-b89a-2040a935f4ce}
-81.37733599999996,28.542205000000024,FL,FL0005,2,FL0005-002,ORLANDO PUBLIC LIBRARY,101 EAST CENTRAL BLVD.,ORLANDO,32801,2429,ORANGE,4078357323.0,CE,295000,3484,52,2017,-81.377336,28.542205,11,2,2017,118,{dd0a751c-3e9a-4c8e-81ae-4d1b72823516}
-81.48251799999997,28.552155000000027,FL,FL0005,16,FL0005-016,HIAWASSEE BRANCH,7391 W. COLONIAL DR.,ORLANDO,32818,6507,ORANGE,4078357323.0,BR,13455,3016,52,2017,-81.482518,28.552155,21,4,2017,118,{92429cc8-404b-4d6b-9e2f-0eae6e657540}
-81.33156799999995,28.553322000000037,FL,FL0005,15,FL0005-015,HERNDON BRANCH,4324 EAST COLONIAL DRIVE,ORLANDO,32803,5218,ORANGE,4078357323.0,BR,13160,3016,52,2017,-81.331568,28.553322,11,2,2017,118,{718aa0d8-0810-4997-8fba-5d174b7d593c}
-81.71168099999994,28.55507300000005,FL,FL0039,3,FL0039-003,COOPER MEMORIAL LIBRARY,2525 OAKLEY SEAVER DR.,CLERMONT,34711,6004,LAKE,3525362275.0,BR,50000,2432,52,2017,-81.711681,28.555073,21,4,2017,106,{d24e688d-29b7-48c6-8cfb-0390abba3ea8}
-81.27775299999996,28.555443000000025,FL,FL0005,19,FL0005-019,CHICKASAW BRANCH LIBRARY,870 N. CHICKASAW TRAIL,ORLANDO,32825,3320,ORANGE,4078357323.0,BR,15700,3016,52,2017,-81.277753,28.555443,21,4,2017,118,{cc45f0bb-042e-44bf-af18-19eefac5ac52}
-82.38758999999999,28.556875000000048,FL,FL0106,2,FL0106-002,HERNANDO COUNTY PUBLIC LIBRARY SYSTEM,238 HOWELL AVE.,BROOKSVILLE,34601,2040,HERNANDO,3527544043.0,CE,9091,2052,51,2017,-82.38759,28.556875,22,3,2017,98,{0daedfe3-2858-4eb1-87a2-726bb818f1d9}
-81.86326899999995,28.563397000000066,FL,FL0039,13,FL0039-013,MARION BAYSINGER MEMORIAL COUNTY LIBRARY,756 W. BROAD STREET,GROVELAND,34736,2418,LAKE,3524295840.0,BR,5000,2274,52,2017,-81.863269,28.563397,21,4,2017,106,{722695df-c7dc-467e-8339-dbdff7301eec}
